country iso3,country name,indicator,category breakdown,technology or sector,funding stage,year,value,unit,number of observations
ZAF,SOUTH AFRICA,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Early stage,2020,164162000,USD,35
ZAF,SOUTH AFRICA,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Early stage,2021,166646512,USD,41
ZAF,SOUTH AFRICA,Probability to receive funding,"By sector (energy, green, digital)",Non-energy,Early stage,2021,6.31018733978271,Percentage,3946
ZAF,SOUTH AFRICA,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Early stage,2022,2.46531200408936,Years,3961
ZAF,SOUTH AFRICA,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Early stage,2022,234008544,USD,29
ZAF,SOUTH AFRICA,Probability to receive funding,"By sector (energy, green, digital)",Energy,Later stage,2021,1.70940172672272,Percentage,117
ZAF,SOUTH AFRICA,Fundings of start-ups,"By sector (energy, green, digital)",Energy,Later stage,2022,7.83561658859253,Years,118
ZAF,SOUTH AFRICA,Probability to receive funding,"By sector (energy, green, digital)",Energy and digital,Later stage,2021,0,Percentage,28
ZAF,SOUTH AFRICA,Probability to receive funding,"By sector (energy, green, digital)",Energy and non-digital,Later stage,2021,2.24719095230103,Percentage,89
ZAF,SOUTH AFRICA,Fundings of start-ups,"By sector (energy, green, digital)",Energy and non-digital,Later stage,2022,7.83561658859253,Years,89
ZAF,SOUTH AFRICA,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Later stage,2014,2854906,USD,1
ZAF,SOUTH AFRICA,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Later stage,2015,11767956,USD,1
ZAF,SOUTH AFRICA,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Later stage,2016,3421317.25,USD,3
ZAF,SOUTH AFRICA,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Later stage,2017,76049448,USD,3
ZAF,SOUTH AFRICA,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Later stage,2018,549685.3125,USD,1
ZAF,SOUTH AFRICA,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Later stage,2019,31507914,USD,4
ZAF,SOUTH AFRICA,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Later stage,2020,7075855.5,USD,2
ZAF,SOUTH AFRICA,Probability to receive funding,"By sector (energy, green, digital)",Non-energy,Later stage,2021,1.74860620498657,Percentage,3946
ZAF,SOUTH AFRICA,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Later stage,2021,306491968,USD,6
ZAF,SOUTH AFRICA,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Later stage,2022,5.78219175338745,Years,3961
ZAF,SOUTH AFRICA,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Later stage,2022,100000000,USD,1
ZAF,SOUTH AFRICA,Fundings of start-ups,By technology,Energy storage and batteries,all,2021,718739.1875,USD,0.5
ZAF,SOUTH AFRICA,Fundings of start-ups,By technology,Fossil fuels,all,2015,353038.6875,USD,1
ZAF,SOUTH AFRICA,Fundings of start-ups,By technology,Fossil fuels,all,2016,231521.734375,USD,1
ZAF,SOUTH AFRICA,Fundings of start-ups,By technology,Other energy,all,2008,60401004,USD,1
ZAF,SOUTH AFRICA,Fundings of start-ups,By technology,Other energy,all,2014,37069060,USD,1
ZAF,SOUTH AFRICA,Fundings of start-ups,By technology,Other renewables,all,2015,941436.4375,USD,1
ZAF,SOUTH AFRICA,Fundings of start-ups,By technology,Other renewables,all,2021,718739.1875,USD,0.5
ZAF,SOUTH AFRICA,Fundings of start-ups,By technology,Solar,all,2016,69456.5234375,USD,1
ZAF,SOUTH AFRICA,Fundings of start-ups,By technology,Solar,all,2017,1812766,USD,1
ZAF,SOUTH AFRICA,Fundings of start-ups,By technology,Solar,all,2018,554687.5,USD,1
ZAF,SOUTH AFRICA,Fundings of start-ups,By technology,Solar,all,2019,1698809.75,USD,3
ZAF,SOUTH AFRICA,Fundings of start-ups,By technology,Solar,all,2020,4087878.75,USD,1
ZAF,SOUTH AFRICA,Fundings of start-ups,By technology,Solar,all,2021,2572463.75,USD,1
ZAF,SOUTH AFRICA,Fundings of start-ups,By technology,Solar,all,2022,1400000,USD,1
ZAF,SOUTH AFRICA,Fundings of start-ups,By technology,Clean energy,Early stage,2015,941436.4375,USD,1
ZAF,SOUTH AFRICA,Fundings of start-ups,By technology,Clean energy,Early stage,2021,1437478.375,USD,1
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Clean energy,Early stage,2021,5.97014904022217,Percentage,67
ZAF,SOUTH AFRICA,Fundings of start-ups,By technology,Clean energy,Early stage,2022,4.65890407562256,Years,68
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Electric mobility,Early stage,2015,0,Percentage,1
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Electric mobility,Early stage,2016,0,Percentage,1
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Electric mobility,Early stage,2017,0,Percentage,1.5
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Electric mobility,Early stage,2018,0,Percentage,1.5
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Electric mobility,Early stage,2019,0,Percentage,1.5
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Electric mobility,Early stage,2020,0,Percentage,2.5
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Electric mobility,Early stage,2021,0,Percentage,2.5
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Energy efficiency,Early stage,2015,0,Percentage,14.9166669845581
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Energy efficiency,Early stage,2016,0,Percentage,14.9166669845581
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Energy efficiency,Early stage,2017,0,Percentage,15.4166669845581
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Energy efficiency,Early stage,2018,0,Percentage,16.4166660308838
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Energy efficiency,Early stage,2019,0,Percentage,16.4166660308838
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Energy efficiency,Early stage,2020,0,Percentage,17.4166660308838
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Energy efficiency,Early stage,2021,0,Percentage,17.4166660308838
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Energy storage and batteries,Early stage,2015,0,Percentage,0.833333313465118
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Energy storage and batteries,Early stage,2016,0,Percentage,0.833333313465118
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Energy storage and batteries,Early stage,2017,0,Percentage,1.83333337306976
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Energy storage and batteries,Early stage,2018,21.4285717010498,Percentage,2.33333325386047
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Energy storage and batteries,Early stage,2019,21.4285717010498,Percentage,2.33333325386047
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Energy storage and batteries,Early stage,2020,21.4285717010498,Percentage,2.33333325386047
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Energy storage and batteries,Early stage,2021,21.4285717010498,Percentage,2.33333325386047
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Fossil fuels,Early stage,2015,13.6363639831543,Percentage,7.33333349227905
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Fossil fuels,Early stage,2016,13.6363639831543,Percentage,7.33333349227905
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Fossil fuels,Early stage,2017,13.6363639831543,Percentage,7.33333349227905
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Fossil fuels,Early stage,2018,13.6363639831543,Percentage,7.33333349227905
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Fossil fuels,Early stage,2019,12,Percentage,8.33333301544189
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Fossil fuels,Early stage,2020,10.9090909957886,Percentage,9.16666698455811
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Fossil fuels,Early stage,2021,10.9090909957886,Percentage,9.16666698455811
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Grid,Early stage,2015,0,Percentage,9.08333301544189
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Grid,Early stage,2016,0,Percentage,9.08333301544189
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Grid,Early stage,2017,0,Percentage,9.08333301544189
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Grid,Early stage,2018,0,Percentage,9.08333301544189
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Grid,Early stage,2019,0,Percentage,9.08333301544189
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Grid,Early stage,2020,0,Percentage,9.08333301544189
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Grid,Early stage,2021,0,Percentage,9.08333301544189
ZAF,SOUTH AFRICA,Fundings of start-ups,By technology,Non-clean energy,Early stage,2008,60401004,USD,1
ZAF,SOUTH AFRICA,Fundings of start-ups,By technology,Non-clean energy,Early stage,2015,353038.6875,USD,1
ZAF,SOUTH AFRICA,Fundings of start-ups,By technology,Non-clean energy,Early stage,2016,300978.25,USD,2
ZAF,SOUTH AFRICA,Fundings of start-ups,By technology,Non-clean energy,Early stage,2017,1812766,USD,1
ZAF,SOUTH AFRICA,Fundings of start-ups,By technology,Non-clean energy,Early stage,2018,554687.5,USD,1
ZAF,SOUTH AFRICA,Fundings of start-ups,By technology,Non-clean energy,Early stage,2019,282551.03125,USD,1
ZAF,SOUTH AFRICA,Fundings of start-ups,By technology,Non-clean energy,Early stage,2020,4087878.75,USD,1
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Non-clean energy,Early stage,2021,6,Percentage,50
ZAF,SOUTH AFRICA,Fundings of start-ups,By technology,Non-clean energy,Early stage,2022,1.49223744869232,Years,50
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Other energy,Early stage,2015,4.31654691696167,Percentage,23.1666660308838
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Other energy,Early stage,2016,3.88349509239197,Percentage,25.75
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Other energy,Early stage,2017,3.80952382087708,Percentage,26.25
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Other energy,Early stage,2018,3.80952382087708,Percentage,26.25
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Other energy,Early stage,2019,3.80952382087708,Percentage,26.25
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Other energy,Early stage,2020,3.69230771064758,Percentage,27.0833339691162
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Other energy,Early stage,2021,3.64741635322571,Percentage,27.4166660308838
ZAF,SOUTH AFRICA,Fundings of start-ups,By technology,Other energy,Early stage,2022,2,Years,27.4166660308838
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Other renewables,Early stage,2015,5,Percentage,20
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Other renewables,Early stage,2016,4.34782600402832,Percentage,23
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Other renewables,Early stage,2017,6.12244892120361,Percentage,24.5
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Other renewables,Early stage,2018,7.692307472229,Percentage,26
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Other renewables,Early stage,2019,7.692307472229,Percentage,26
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Other renewables,Early stage,2020,7.59493684768677,Percentage,26.3333339691162
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Other renewables,Early stage,2021,7.5,Percentage,26.6666660308838
ZAF,SOUTH AFRICA,Fundings of start-ups,By technology,Other renewables,Early stage,2022,5.15890407562256,Years,26.6666660308838
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Solar,Early stage,2015,13.4831457138062,Percentage,7.41666650772095
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Solar,Early stage,2016,12.5,Percentage,8
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Solar,Early stage,2017,11.764705657959,Percentage,8.5
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Solar,Early stage,2018,11.764705657959,Percentage,8.5
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Solar,Early stage,2019,11.764705657959,Percentage,8.5
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Solar,Early stage,2020,11.764705657959,Percentage,8.5
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Solar,Early stage,2021,11.3207550048828,Percentage,8.83333301544189
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Wind,Early stage,2015,0,Percentage,0.25
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Wind,Early stage,2016,0,Percentage,1.08333337306976
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Wind,Early stage,2017,31.5789470672607,Percentage,1.58333337306976
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Wind,Early stage,2018,31.5789470672607,Percentage,1.58333337306976
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Wind,Early stage,2019,31.5789470672607,Percentage,1.58333337306976
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Wind,Early stage,2020,31.5789470672607,Percentage,1.58333337306976
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Wind,Early stage,2021,31.5789470672607,Percentage,1.58333337306976
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Clean energy,Later stage,2021,2.98507452011108,Percentage,67
ZAF,SOUTH AFRICA,Fundings of start-ups,By technology,Clean energy,Later stage,2022,7.83561658859253,Years,68
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Electric mobility,Later stage,2015,0,Percentage,1
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Electric mobility,Later stage,2016,0,Percentage,1
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Electric mobility,Later stage,2017,0,Percentage,1.5
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Electric mobility,Later stage,2018,0,Percentage,1.5
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Electric mobility,Later stage,2019,0,Percentage,1.5
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Electric mobility,Later stage,2020,0,Percentage,2.5
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Electric mobility,Later stage,2021,0,Percentage,2.5
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Energy efficiency,Later stage,2015,0,Percentage,14.9166669845581
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Energy efficiency,Later stage,2016,0,Percentage,14.9166669845581
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Energy efficiency,Later stage,2017,0,Percentage,15.4166669845581
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Energy efficiency,Later stage,2018,0,Percentage,16.4166660308838
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Energy efficiency,Later stage,2019,0,Percentage,16.4166660308838
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Energy efficiency,Later stage,2020,0,Percentage,17.4166660308838
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Energy efficiency,Later stage,2021,0,Percentage,17.4166660308838
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Energy storage and batteries,Later stage,2015,0,Percentage,0.833333313465118
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Energy storage and batteries,Later stage,2016,0,Percentage,0.833333313465118
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Energy storage and batteries,Later stage,2017,0,Percentage,1.83333337306976
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Energy storage and batteries,Later stage,2018,0,Percentage,2.33333325386047
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Energy storage and batteries,Later stage,2019,0,Percentage,2.33333325386047
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Energy storage and batteries,Later stage,2020,0,Percentage,2.33333325386047
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Energy storage and batteries,Later stage,2021,0,Percentage,2.33333325386047
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Fossil fuels,Later stage,2015,0,Percentage,7.33333349227905
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Fossil fuels,Later stage,2016,0,Percentage,7.33333349227905
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Fossil fuels,Later stage,2017,0,Percentage,7.33333349227905
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Fossil fuels,Later stage,2018,0,Percentage,7.33333349227905
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Fossil fuels,Later stage,2019,0,Percentage,8.33333301544189
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Fossil fuels,Later stage,2020,0,Percentage,9.16666698455811
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Fossil fuels,Later stage,2021,0,Percentage,9.16666698455811
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Grid,Later stage,2015,0,Percentage,9.08333301544189
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Grid,Later stage,2016,0,Percentage,9.08333301544189
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Grid,Later stage,2017,0,Percentage,9.08333301544189
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Grid,Later stage,2018,0,Percentage,9.08333301544189
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Grid,Later stage,2019,0,Percentage,9.08333301544189
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Grid,Later stage,2020,0,Percentage,9.08333301544189
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Grid,Later stage,2021,0,Percentage,9.08333301544189
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Non-clean energy,Later stage,2021,0,Percentage,50
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Other energy,Later stage,2015,4.31654691696167,Percentage,23.1666660308838
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Other energy,Later stage,2016,3.88349509239197,Percentage,25.75
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Other energy,Later stage,2017,3.80952382087708,Percentage,26.25
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Other energy,Later stage,2018,3.80952382087708,Percentage,26.25
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Other energy,Later stage,2019,3.80952382087708,Percentage,26.25
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Other energy,Later stage,2020,3.69230771064758,Percentage,27.0833339691162
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Other energy,Later stage,2021,3.64741635322571,Percentage,27.4166660308838
ZAF,SOUTH AFRICA,Fundings of start-ups,By technology,Other energy,Later stage,2022,7.83561658859253,Years,27.4166660308838
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Other renewables,Later stage,2015,5,Percentage,20
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Other renewables,Later stage,2016,4.34782600402832,Percentage,23
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Other renewables,Later stage,2017,4.08163261413574,Percentage,24.5
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Other renewables,Later stage,2018,3.8461537361145,Percentage,26
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Other renewables,Later stage,2019,3.8461537361145,Percentage,26
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Other renewables,Later stage,2020,3.79746842384338,Percentage,26.3333339691162
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Other renewables,Later stage,2021,3.75,Percentage,26.6666660308838
ZAF,SOUTH AFRICA,Fundings of start-ups,By technology,Other renewables,Later stage,2022,7.83561658859253,Years,26.6666660308838
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Solar,Later stage,2015,0,Percentage,7.41666650772095
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Solar,Later stage,2016,0,Percentage,8
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Solar,Later stage,2017,0,Percentage,8.5
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Solar,Later stage,2018,0,Percentage,8.5
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Solar,Later stage,2019,0,Percentage,8.5
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Solar,Later stage,2020,0,Percentage,8.5
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Solar,Later stage,2021,0,Percentage,8.83333301544189
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Wind,Later stage,2015,0,Percentage,0.25
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Wind,Later stage,2016,0,Percentage,1.08333337306976
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Wind,Later stage,2017,0,Percentage,1.58333337306976
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Wind,Later stage,2018,0,Percentage,1.58333337306976
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Wind,Later stage,2019,0,Percentage,1.58333337306976
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Wind,Later stage,2020,0,Percentage,1.58333337306976
ZAF,SOUTH AFRICA,Probability to receive funding,By technology,Wind,Later stage,2021,0,Percentage,1.58333337306976
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Energy,Early stage,2006,4283644.5,USD,1
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Energy,Early stage,2008,828502.875,USD,1
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Energy,Early stage,2009,3837384.5,USD,2
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Energy,Early stage,2010,526481.125,USD,1
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Energy,Early stage,2011,583912.25,USD,2
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Energy,Early stage,2012,302679.0625,USD,1
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Energy,Early stage,2013,7522753,USD,10
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Energy,Early stage,2014,4114971.75,USD,6
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Energy,Early stage,2015,2197841,USD,6
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Energy,Early stage,2016,11636413,USD,9
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Energy,Early stage,2017,13226321,USD,11
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Energy,Early stage,2018,10142326,USD,16
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Energy,Early stage,2019,38949512,USD,19
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Energy,Early stage,2020,67602472,USD,20
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Energy,Early stage,2021,38838152,USD,17
ESP,SPAIN,Probability to receive funding,"By sector (energy, green, digital)",Energy,Early stage,2021,8.91089153289795,Percentage,808
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Energy,Early stage,2022,20522800,USD,5
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Energy,Early stage,2022,2.49511289596558,Years,813
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Energy and digital,Early stage,2006,4283644.5,USD,1
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Energy and digital,Early stage,2008,828502.875,USD,1
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Energy and digital,Early stage,2010,526481.125,USD,1
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Energy and digital,Early stage,2011,516828.40625,USD,1
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Energy and digital,Early stage,2012,302679.0625,USD,1
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Energy and digital,Early stage,2013,7522753,USD,10
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Energy and digital,Early stage,2014,3072552,USD,5
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Energy and digital,Early stage,2015,2197841,USD,6
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Energy and digital,Early stage,2016,11636413,USD,9
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Energy and digital,Early stage,2017,13023551,USD,10
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Energy and digital,Early stage,2018,9980469,USD,14
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Energy and digital,Early stage,2019,38297284,USD,16
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Energy and digital,Early stage,2020,52206776,USD,10
ESP,SPAIN,Probability to receive funding,"By sector (energy, green, digital)",Energy and digital,Early stage,2021,18.2156143188477,Percentage,269
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Energy and digital,Early stage,2021,24310748,USD,11
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Energy and digital,Early stage,2022,2.00893139839172,Years,272
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Energy and digital,Early stage,2022,7016439,USD,3
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Energy and non-digital,Early stage,2009,3837384.5,USD,2
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Energy and non-digital,Early stage,2011,67083.8515625,USD,1
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Energy and non-digital,Early stage,2014,1042419.625,USD,1
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Energy and non-digital,Early stage,2017,202770.328125,USD,1
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Energy and non-digital,Early stage,2018,161856.703125,USD,2
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Energy and non-digital,Early stage,2019,652231,USD,3
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Energy and non-digital,Early stage,2020,15395692,USD,10
ESP,SPAIN,Probability to receive funding,"By sector (energy, green, digital)",Energy and non-digital,Early stage,2021,4.26716136932373,Percentage,539
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Energy and non-digital,Early stage,2021,14527404,USD,6
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Energy and non-digital,Early stage,2022,3.50799083709717,Years,541
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Energy and non-digital,Early stage,2022,13506361,USD,2
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Early stage,2000,18815290,USD,3
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Early stage,2001,84934616,USD,4
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Early stage,2003,2466454,USD,3
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Early stage,2004,6669103.5,USD,2
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Early stage,2005,12813162,USD,6
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Early stage,2006,89782328,USD,12
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Early stage,2007,155465168,USD,24
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Early stage,2008,92533016,USD,30
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Early stage,2009,114058888,USD,34
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Early stage,2010,129892136,USD,41
ESP,SPAIN,Fundings of start-ups,"By sector (energy, green, digital)",Non-energy,Early stage,2011,69684480,USD,79
